timestamp,open,high,low,close,volume
2020-01-01 00:00:00,100.04480865735944,100.31801432603898,99.64869426384736,100.24835707650561,8919
2020-01-01 00:01:00,100.08757508700393,100.23588964442716,99.87657795761655,100.17922492592002,5101
2020-01-01 00:02:00,100.32385487665682,100.69037316413146,100.2064491953983,100.50306919497037,8571
2020-01-01 00:03:00,101.29770953725823,101.41362638161098,101.23465034098945,101.26458412317439,3660
2020-01-01 00:04:00,101.50666099525128,101.8046775303666,100.94267497049134,101.14750743581271,6958
2020-01-01 00:05:00,100.79912631019576,101.16127582249018,100.6602991215214,101.03043895733812,4749
2020-01-01 00:06:00,102.12029151442233,102.52010907700189,101.58418040540232,101.82004536509181,9867
2020-01-01 00:07:00,101.9692611079642,102.51548803306083,101.89491865553107,102.20376272966827,9709
2020-01-01 00:08:00,101.71473737295173,102.01533543548986,101.69946225521122,101.9690255367008,5479
2020-01-01 00:09:00,102.48588394399675,102.91926075096002,102.18786413360449,102.24030555849379,8105
2020-01-01 00:10:00,102.28517762548984,102.44576761079374,101.9547376669139,102.00859671208755,7633
2020-01-01 00:11:00,102.03115481633122,102.12077445900142,101.43118317037157,101.77573183530242,7694
2020-01-01 00:12:00,101.50197374861999,102.01395850994163,101.27142691839207,101.89671297108544,6394
2020-01-01 00:13:00,100.80028755533493,101.14934285589403,100.71969958550707,100.94007284875654,5703
2020-01-01 00:14:00,100.32451051010102,100.42910482488041,99.45896879751099,100.07761393250003,9353
2020-01-01 00:15:00,99.8089327200487,99.8232355219033,99.66834130387757,99.79647016787953,1600
2020-01-01 00:16:00,98.96794675385308,99.55790867080938,98.69341093391087,99.29005460771232,9856
2020-01-01 00:17:00,99.5846736557476,99.88804533904926,99.30981064735693,99.44717827400996,5957
2020-01-01 00:18:00,98.77872405855192,99.18490698207806,98.65894085765774,98.99316623624935,7173
2020-01-01 00:19:00,98.82537184009938,99.18956528515263,98.17827577695924,98.28701438558171,5576
2020-01-01 00:20:00,99.48329120876797,99.92594679237023,98.81972910490218,99.01983877004248,5316
2020-01-01 00:21:00,99.08817984770589,99.12917767716768,98.75831115081424,98.90695061979922,8733
2020-01-01 00:22:00,99.34901673357412,99.37880529282238,98.87892242797625,98.94071472214318,7263
2020-01-01 00:23:00,98.24777803407346,98.31504210843937,98.14398870599811,98.22834062903645,7012
2020-01-01 00:24:00,98.18578051508636,98.37267758474826,97.736702709641,97.95614926677386,8940
2020-01-01 00:25:00,98.45492665021942,98.72996246174087,97.96520779374727,98.0116105616288,7657
2020-01-01 00:26:00,97.50976337745594,97.88447865623537,97.22717433924402,97.43611377291765,2390
2020-01-01 00:27:00,97.54740663063619,97.80264659925832,97.06961181576564,97.62396278209047,8247
2020-01-01 00:28:00,96.81225684967795,97.34021111281601,96.79255983027406,97.32364343713108,8526
2020-01-01 00:29:00,97.15285650451798,97.26776982237647,96.83737468712411,97.17779656223443,5286
2020-01-01 00:30:00,97.12397021148844,97.20801802646143,96.87178555462239,96.87694325611974,2957
2020-01-01 00:31:00,98.08677237664449,98.32395402773047,97.66031830670502,97.8030823483742,4088
2020-01-01 00:32:00,97.94764325572076,98.21003556479398,97.44850570685541,97.79633373600524,6189
2020-01-01 00:33:00,97.10508854303862,97.36077220971455,96.91745519735119,97.2674782715273,2827
2020-01-01 00:34:00,97.08570425689462,97.82439834904007,96.98056329583422,97.67875072757889,3005
2020-01-01 00:35:00,96.91976437319195,97.09675913731374,96.90065779177685,97.06832890259338,2161
2020-01-01 00:36:00,97.08145723877956,97.3513742654931,96.88655101848718,97.17276070009575,7590
2020-01-01 00:37:00,96.09904694799887,96.22245600626336,95.90333500224102,96.19292563815587,1167
2020-01-01 00:38:00,95.71439952080003,95.95782550503125,95.51481370463353,95.52883261370665,9480
2020-01-01 00:39:00,96.22296615494567,96.52740721593084,95.602871826966,95.62726323164121,2037
2020-01-01 00:40:00,96.03355528219124,96.10331033439262,95.87246189628408,95.99649652163892,7198
2020-01-01 00:41:00,96.01716112548696,96.09654329080412,96.00281882221188,96.08218066223391,5823
2020-01-01 00:42:00,95.94658997713854,96.55879799793405,95.78308215150336,96.02435652103978,8528
2020-01-01 00:43:00,95.91112010331744,96.12831065003316,95.86120062558544,95.87380467324513,4973
2020-01-01 00:44:00,94.8860555499569,95.29726352893317,94.71481927805422,95.13454367806142,1199
2020-01-01 00:45:00,94.81068114148789,95.00032234045256,94.75302539604077,94.77462157386407,9526
2020-01-01 00:46:00,94.67954588928372,94.82091455854663,94.34491464422382,94.54430218838418,4413
2020-01-01 00:47:00,95.13576912056598,95.29938491802717,94.83786764303917,95.07286330149364,1178
2020-01-01 00:48:00,95.3819350264793,95.54543218261054,94.93819824598944,95.24467244627786,9641
2020-01-01 00:49:00,94.49327665140106,94.81685878055907,94.35330238141256,94.3631523685965,2724
2020-01-01 00:50:00,93.99362534861997,94.93944316678261,93.84006542527119,94.5251943532939,2179
2020-01-01 00:51:00,94.52371426060435,94.59603272061823,94.32630415820334,94.33265321308573,5835
2020-01-01 00:52:00,93.79288775923402,94.28373356654843,93.72880705511209,93.99419221293276,1867
2020-01-01 00:53:00,93.97127860845201,94.58196621628512,93.5425413626663,94.3000303573532,1977
2020-01-01 00:54:00,94.48419457024468,94.93021687693877,94.34622468471298,94.81553011860117,4640
2020-01-01 00:55:00,95.41123266130103,95.58642742888354,95.04723647756822,95.28117017815927,9857
2020-01-01 00:56:00,94.79478893838049,95.01933425971836,94.79031934826756,94.86156141654794,1782
2020-01-01 00:57:00,94.20236459342671,94.92871056068378,94.07048812633901,94.70695522862233,5297
2020-01-01 00:58:00,95.01599828888182,95.26422515288478,94.76219554136726,94.87258694432413,9038
2020-01-01 00:59:00,94.92847706864566,95.7860775496507,94.58968548072207,95.3603595078853,7732
2020-01-01 01:00:00,95.1627187965181,95.252801188504,95.05691888480352,95.12077238896265,4550
2020-01-01 01:01:00,95.09949257833266,95.20541421824657,94.84700522004003,95.02794290063075,9000
2020-01-01 01:02:00,94.74044853813625,94.88993338733434,94.44458714278719,94.47477541362774,8536
2020-01-01 01:03:00,94.41117753752746,94.52326046396921,93.75266938665641,93.8766721015874,4450
2020-01-01 01:04:00,93.87353211501433,94.62899410876365,93.79005644258564,94.28293501278449,9314
2020-01-01 01:05:00,94.94531287025099,95.31127674824437,94.89442164131363,94.9610550270699,7197
2020-01-01 01:06:00,94.84214937776648,95.05176451509608,94.62071819593353,94.92504996627974,6590
2020-01-01 01:07:00,95.55694132101405,95.65449852451623,95.39551532445691,95.42681641522576,8373
2020-01-01 01:08:00,95.67233505902966,95.69968159020397,95.15060471330604,95.60763442774957,7310
2020-01-01 01:09:00,95.17931067762602,95.46105723139164,94.98720436306353,95.285074550447,6085
2020-01-01 01:10:00,95.33350169661796,95.61453828011764,95.10559355707002,95.46577235320122,1959
2020-01-01 01:11:00,95.89985537987899,96.3708512148463,95.86454543808239,96.2347906364342,6130
2020-01-01 01:12:00,96.51323609160119,96.53029699461068,96.1374620969811,96.21687761687923,5604
2020-01-01 01:13:00,97.13696069926608,97.37242490752004,96.99030007764382,96.99919944478623,9755
2020-01-01 01:14:00,95.9646573520799,96.0497070212258,95.55195220894691,95.68932689274135,1724
2020-01-01 01:15:00,96.00715930398631,96.26784488043386,95.84775596301954,96.10027814492896,8221
2020-01-01 01:16:00,95.94675103843973,96.40923992360841,95.67483364127993,96.14380167904805,9438
2020-01-01 01:17:00,95.67080348382635,96.05960532449038,95.41458797488305,95.99429800381512,3628
2020-01-01 01:18:00,96.14785366720507,96.19778826076673,95.94081489898565,96.04017839208286,7283
2020-01-01 01:19:00,94.73445596742395,95.07873175638744,94.615275066251,95.04639393478243,9596
2020-01-01 01:20:00,95.49115691155363,95.54613551333583,94.81673351232256,94.93655799086366,2247
2020-01-01 01:21:00,94.72282150229151,95.23132773663154,94.5611062210934,95.11511427661954,3394
2020-01-01 01:22:00,95.93615933475405,96.51499634626838,95.80064775936074,95.8540612989903,5958
2020-01-01 01:23:00,96.06498260201762,96.30353640234704,95.46221586098594,95.59492618985348,7517
2020-01-01 01:24:00,95.37040631618602,95.72934410561854,95.10588755691818,95.19067938840688,2227
2020-01-01 01:25:00,94.99250298036215,95.11498295228328,94.58086253483144,94.93980086661462,9824
2020-01-01 01:26:00,95.10695683137708,95.6108325992494,94.93852407858678,95.39750192546565,7435
2020-01-01 01:27:00,95.14734672372518,95.58929758477353,94.89943001399456,95.5618774802955,7420
2020-01-01 01:28:00,95.52801241108725,95.565513187833,95.24316351231279,95.29699737841197,7142
2020-01-01 01:29:00,96.00547526720113,96.20457898263372,95.42079244091393,95.55363109496865,9850
2020-01-01 01:30:00,95.47051487249921,95.61309775797167,95.35973969231256,95.60216986964267,8504
2020-01-01 01:31:00,95.74477391262421,96.24501693098335,95.4934238131149,96.08649236490912,2123
2020-01-01 01:32:00,94.99801498880574,95.99914770808205,94.79121982534642,95.73546581797044,7300
2020-01-01 01:33:00,95.27740529157279,95.74476158163549,95.17168594858911,95.57163474467156,9888
2020-01-01 01:34:00,95.34148361535576,95.49548291633832,95.337669335205,95.37558066810547,9906
2020-01-01 01:35:00,95.12356016629043,95.3356721419088,94.63731197519513,94.64382319403941,7290
2020-01-01 01:36:00,94.99382344024158,95.1874607903858,94.36167279602732,94.7918833325717,4989
2020-01-01 01:37:00,95.01393659007368,95.38162396997934,94.6789590612797,94.92241096866165,1241
2020-01-01 01:38:00,94.80493179859253,95.27370659839433,94.7714744631623,94.92496769698288,5274
2020-01-01 01:39:00,94.63272441511853,94.94959433457561,94.59814512809037,94.80767413029531,3227
2020-01-01 01:40:00,94.5216830385225,94.90359959196188,93.99752374842907,94.0999887592701,8024
2020-01-01 01:41:00,93.94988766011492,94.10795393645462,93.79693777198024,93.88966609788741,7352
2020-01-01 01:42:00,93.08752863204772,94.03051342571362,92.73339013162777,93.71830883962403,8655
2020-01-01 01:43:00,93.11510831064406,93.48344305590842,93.01138896375255,93.31717020501323,8414
2020-01-01 01:44:00,92.97906253964874,93.34577143227766,92.94334509835798,93.23652734918022,7686
2020-01-01 01:45:00,93.27467357483425,93.54232018615183,93.14999893850533,93.43855277758749,9578
2020-01-01 01:46:00,94.55051892627827,94.57064334844536,94.16827261066443,94.38164572819275,6400
2020-01-01 01:47:00,94.43670117007039,94.57176283276081,94.4081245755128,94.46893463460867,2441
2020-01-01 01:48:00,94.57465020786896,94.84802570650659,94.32553256047294,94.59770982997006,9992
2020-01-01 01:49:00,94.95452882048454,95.04577562140624,94.38260678130835,94.56048687208697,1606
2020-01-01 01:50:00,93.39216293750144,93.92345827713488,93.203015313427,93.60110126443745,4109
2020-01-01 01:51:00,94.14710418447905,94.1784979098888,93.50208988868573,93.58784432671284,1365
2020-01-01 01:52:00,93.41656715427203,93.70944559918505,93.342813645211,93.61795943168336,8343
2020-01-01 01:53:00,94.87633994690978,95.13646668785947,94.7972539750022,94.849580487926,5041
2020-01-01 01:54:00,94.66903892691461,94.812933788598,94.27044250294571,94.75340000553544,2124
2020-01-01 01:55:00,94.94119941675253,94.98382216757108,94.82547466200145,94.90417367670224,8996
2020-01-01 01:56:00,95.02019539037155,95.08149783166552,94.8443838840768,94.88681779184962,9682
2020-01-01 01:57:00,94.43262934506652,94.61151818510395,94.12863469730948,94.30247877303985,4644
2020-01-01 01:58:00,94.6479549811112,94.97123228636246,94.30795901978632,94.87389018029737,5224
2020-01-01 01:59:00,94.91298229340647,95.51327633599175,94.89847297035178,95.24985669664075,3026
2020-01-01 02:00:00,96.39632420743399,96.5618704853733,95.43199862084063,95.64537267016227,1020
2020-01-01 02:01:00,95.04548364088474,95.23926178898236,94.98089603947261,95.1906789427649,9219
2020-01-01 02:02:00,96.10183982983456,96.4502035128265,95.81178359839188,95.89207609823296,6018
2020-01-01 02:03:00,94.70885817367986,95.34811564054651,94.42355871913614,95.19115056683681,8071
2020-01-01 02:04:00,95.40069529776555,95.70001761459051,95.12039203511948,95.48457911373696,2453
2020-01-01 02:05:00,96.5416471114472,96.86322233331056,96.45588393392684,96.57980692664194,6256
2020-01-01 02:06:00,96.22638328505495,96.94694971221712,96.05051746834513,96.0845387640766,7461
2020-01-01 02:07:00,94.98465365697763,95.80970771278689,94.68092704717701,95.80138989927521,5835
2020-01-01 02:08:00,95.90105776574254,96.18513795036851,95.72517665298365,95.85121558181903,6986
2020-01-01 02:09:00,95.25455531815055,95.80200480564132,95.19840415654694,95.59947775476093,2475
2020-01-01 02:10:00,94.92144975258634,95.12065625324784,94.65367971694104,94.82414603922787,1935
2020-01-01 02:11:00,94.54752876757942,95.21327545023891,94.49783811498887,94.85842752663088,9426
2020-01-01 02:12:00,94.07063086099015,94.41113827596473,93.68830122429293,94.32727566976783,1034
2020-01-01 02:13:00,94.48198360196743,94.66380888987268,94.1784312834351,94.56407188508541,9530
2020-01-01 02:14:00,93.78866092708756,94.16831287066489,93.73988495472132,94.10435976796852,4525
2020-01-01 02:15:00,94.73666663645668,94.91586692486166,94.58077982205171,94.87932697047728,6978
2020-01-01 02:16:00,94.12968759374618,94.5514004949088,93.98396673067496,94.48770032430917,8807
2020-01-01 02:17:00,93.77671843069672,94.63921932321693,93.48390056056296,94.32666956620633,1705
2020-01-01 02:18:00,95.03881529061997,95.13444463516122,94.42103485570212,94.73342817489116,5847
2020-01-01 02:19:00,93.729181408827,94.17893180919293,93.54661577660977,94.11799601667418,5344
